subjectID,trial_index,rt,response,prompt,color_rgb,concept,color_index,Age,Gender
42gwq8vtv5,21,3172.5,195,a lot of sunshine,#4dc7e8,a lot of sunshine,10,45,Fema
42gwq8vtv5,22,3905.7,188,a lot of sunshine,#f7db7c,a lot of sunshine,58,45,Fema
42gwq8vtv5,23,4136.5,194,a lot of sunshine,#eddcad,a lot of sunshine,44,45,Fema
42gwq8vtv5,24,5134.1,-25,a lot of sunshine,#b9b9b9,a lot of sunshine,27,45,Fema
42gwq8vtv5,25,2482.3,200,a lot of sunshine,#d0b85a,a lot of sunshine,57,45,Fema
42gwq8vtv5,26,2438,-200,a lot of sunshine,#2e3086,a lot of sunshine,5,45,Fema
42gwq8vtv5,27,2435.4,-199,a lot of sunshine,#512d5f,a lot of sunshine,14,45,Fema
42gwq8vtv5,28,2736,198,a lot of sunshine,#d5b811,a lot of sunshine,68,45,Fema
42gwq8vtv5,29,2655.1,200,a lot of sunshine,#077acc,a lot of sunshine,4,45,Fema
42gwq8vtv5,30,5511.2,33,a lot of sunshine,#3b8378,a lot of sunshine,21,45,Fema
42gwq8vtv5,31,4148.4,-200,a lot of sunshine,#777777,a lot of sunshine,26,45,Fema
42gwq8vtv5,32,2214.9,-200,a lot of sunshine,#3b3b3b,a lot of sunshine,25,45,Fema
42gwq8vtv5,33,4445.3,131,a lot of sunshine,#aac510,a lot of sunshine,66,45,Fema
42gwq8vtv5,36,3820.9,27,no sunshine,#600b84,no sunshine,7,45,Fema
42gwq8vtv5,37,7176.6,-147,no sunshine,#0e8a19,no sunshine,50,45,Fema
42gwq8vtv5,38,2215.5,-193,no sunshine,#e6a8b7,no sunshine,32,45,Fema
42gwq8vtv5,39,3230.4,-200,no sunshine,#39f6e0,no sunshine,20,45,Fema
42gwq8vtv5,40,1551.3,-195,no sunshine,#f7db7c,no sunshine,58,45,Fema
42gwq8vtv5,41,2197,-164,no sunshine,#fba714,no sunshine,70,45,Fema
42gwq8vtv5,42,2263.6,200,no sunshine,#5e2b3a,no sunshine,30,45,Fema
42gwq8vtv5,43,4690.8,200,no sunshine,#1c3d61,no sunshine,11,45,Fema
42gwq8vtv5,44,2091.1,165,no sunshine,#512d5f,no sunshine,14,45,Fema
42gwq8vtv5,45,3973.9,-114,no sunshine,#3b8378,no sunshine,21,45,Fema
42gwq8vtv5,46,2255.6,-200,no sunshine,#d5b811,no sunshine,68,45,Fema
42gwq8vtv5,47,4451.9,25,no sunshine,#777777,no sunshine,26,45,Fema
42gwq8vtv5,48,2481.6,200,no sunshine,#2e3086,no sunshine,5,45,Fema
42gwq8vtv5,49,3662.3,22,no sunshine,#72005e,no sunshine,17,45,Fema
42gwq8vtv5,50,2371.3,-200,no sunshine,#aac510,no sunshine,66,45,Fema
42gwq8vtv5,51,2496.9,-195,no sunshine,#fcdb42,no sunshine,69,45,Fema
42gwq8vtv5,52,5506.8,-103,no sunshine,#b9b9b9,no sunshine,27,45,Fema
42gwq8vtv5,53,3689.5,161,no sunshine,#184415,no sunshine,37,45,Fema
42gwq8vtv5,54,2270.2,-200,no sunshine,#eddcad,no sunshine,44,45,Fema
42gwq8vtv5,55,9249.2,-192,no sunshine,#077acc,no sunshine,4,45,Fema
42gwq8vtv5,56,3552.6,-147,no sunshine,#a553c8,no sunshine,8,45,Fema
42gwq8vtv5,57,2495.2,-200,no sunshine,#d0e942,no sunshine,67,45,Fema
42gwq8vtv5,58,3372.1,-196,no sunshine,#d0b85a,no sunshine,57,45,Fema
42gwq8vtv5,59,1963.6,-200,no sunshine,#4dc7e8,no sunshine,10,45,Fema
42gwq8vtv5,60,2967.4,199,no sunshine,#3b3b3b,no sunshine,25,45,Fema
42gwq8vtv5,61,2235.5,-200,no sunshine,#dddddd,no sunshine,29,45,Fema
42gwq8vtv5,65,2748,-200,celery,#ea1d1d,celery,62,45,Fema
42gwq8vtv5,66,4929.1,122,celery,#aac510,celery,66,45,Fema
42gwq8vtv5,67,2588.8,-200,celery,#600b84,celery,7,45,Fema
42gwq8vtv5,68,2324.5,200,celery,#a3c55b,celery,54,45,Fema
42gwq8vtv5,69,6118.2,-178,celery,#72005e,celery,17,45,Fema
42gwq8vtv5,70,3106.7,53,celery,#96c58c,celery,39,45,Fema
42gwq8vtv5,71,2326,-200,celery,#e81a4b,celery,49,45,Fema
42gwq8vtv5,72,2770.3,138,celery,#73cf10,celery,64,45,Fema
42gwq8vtv5,73,3095.1,124,celery,#3efe44,celery,63,45,Fema
42gwq8vtv5,74,3221.6,-180,celery,#90689f,celery,15,45,Fema
42gwq8vtv5,75,2892,-200,celery,#443b14,celery,41,45,Fema
42gwq8vtv5,76,4118.3,9,celery,#83764c,celery,42,45,Fema
42gwq8vtv5,77,4154.4,133,celery,#baeaaf,celery,40,45,Fema
42gwq8vtv5,78,2846.7,98,celery,#c8e97d,celery,55,45,Fema
42gwq8vtv5,79,3968.5,200,celery,#608218,celery,53,45,Fema
42gwq8vtv5,80,7718.4,-3,celery,#184415,celery,37,45,Fema
42gwq8vtv5,81,2549.4,21,celery,#0e8a19,celery,50,45,Fema
42gwq8vtv5,82,4255.2,138,celery,#67cf5c,celery,51,45,Fema
42gwq8vtv5,83,4835.6,17,celery,#4bcf8e,celery,35,45,Fema
42gwq8vtv5,84,5310.2,-81,celery,#d0e942,celery,67,45,Fema
42gwq8vtv5,85,3806.8,147,celery,#ffffff,celery,28,45,Fema
42gwq8vtv5,86,4096.5,-194,celery,#b62ef2,celery,3,45,Fema
42gwq8vtv5,87,3395.1,136,celery,#9af443,celery,65,45,Fema
42gwq8vtv5,88,3713.6,35,celery,#73f5b0,celery,36,45,Fema
5pl6u3ep3x,8,3180.4,134,a lot of sunshine,#d5b811,a lot of sunshine,68,25,fema
5pl6u3ep3x,9,2385.5,-200,a lot of sunshine,#777777,a lot of sunshine,26,25,fema
5pl6u3ep3x,10,4602.5,4,a lot of sunshine,#5e2b3a,a lot of sunshine,30,25,fema
5pl6u3ep3x,11,2893.4,-140,a lot of sunshine,#2e3086,a lot of sunshine,5,25,fema
5pl6u3ep3x,12,3794.9,93,a lot of sunshine,#b9b9b9,a lot of sunshine,27,25,fema
5pl6u3ep3x,13,1986.9,143,a lot of sunshine,#dddddd,a lot of sunshine,29,25,fema
5pl6u3ep3x,14,2182.1,-104,a lot of sunshine,#a553c8,a lot of sunshine,8,25,fema
5pl6u3ep3x,15,2105.9,-70,a lot of sunshine,#0e8a19,a lot of sunshine,50,25,fema
5pl6u3ep3x,16,2661.3,200,a lot of sunshine,#fba714,a lot of sunshine,70,25,fema
5pl6u3ep3x,17,2336.3,-125,a lot of sunshine,#3b8378,a lot of sunshine,21,25,fema
5pl6u3ep3x,18,2651.1,86,a lot of sunshine,#aac510,a lot of sunshine,66,25,fema
5pl6u3ep3x,19,2095.5,-90,a lot of sunshine,#39f6e0,a lot of sunshine,20,25,fema
5pl6u3ep3x,20,11214.8,-46,a lot of sunshine,#1c3d61,a lot of sunshine,11,25,fema
5pl6u3ep3x,21,4228.3,200,a lot of sunshine,#fcdb42,a lot of sunshine,69,25,fema
5pl6u3ep3x,22,1512.6,-85,a lot of sunshine,#512d5f,a lot of sunshine,14,25,fema
5pl6u3ep3x,23,1614.9,167,a lot of sunshine,#eddcad,a lot of sunshine,44,25,fema
5pl6u3ep3x,24,1309.6,-53,a lot of sunshine,#4dc7e8,a lot of sunshine,10,25,fema
5pl6u3ep3x,25,3527.9,200,a lot of sunshine,#f7db7c,a lot of sunshine,58,25,fema
5pl6u3ep3x,26,2849.2,-129,a lot of sunshine,#077acc,a lot of sunshine,4,25,fema
5pl6u3ep3x,27,3019.4,-65,a lot of sunshine,#600b84,a lot of sunshine,7,25,fema
5pl6u3ep3x,28,1600.1,-95,a lot of sunshine,#72005e,a lot of sunshine,17,25,fema
5pl6u3ep3x,29,1357.4,-73,a lot of sunshine,#3b3b3b,a lot of sunshine,25,25,fema
5pl6u3ep3x,30,1578.7,-73,a lot of sunshine,#184415,a lot of sunshine,37,25,fema
5pl6u3ep3x,31,2729.7,53,a lot of sunshine,#e6a8b7,a lot of sunshine,32,25,fema
5pl6u3ep3x,32,5315.4,200,a lot of sunshine,#d0b85a,a lot of sunshine,57,25,fema
5pl6u3ep3x,33,2333.3,200,a lot of sunshine,#d0e942,a lot of sunshine,67,25,fema
5pl6u3ep3x,36,1973.9,-200,no sunshine,#d0e942,no sunshine,67,25,fema
5pl6u3ep3x,37,2379.9,89,no sunshine,#512d5f,no sunshine,14,25,fema
5pl6u3ep3x,38,2403.1,200,no sunshine,#777777,no sunshine,26,25,fema
5pl6u3ep3x,39,1931.2,200,no sunshine,#3b3b3b,no sunshine,25,25,fema
5pl6u3ep3x,40,5995,-200,no sunshine,#d0b85a,no sunshine,57,25,fema
5pl6u3ep3x,41,2097.8,-200,no sunshine,#e6a8b7,no sunshine,32,25,fema
5pl6u3ep3x,42,1812.1,-200,no sunshine,#4dc7e8,no sunshine,10,25,fema
5pl6u3ep3x,43,1699,-200,no sunshine,#0e8a19,no sunshine,50,25,fema
5pl6u3ep3x,44,2519.1,-194,no sunshine,#a553c8,no sunshine,8,25,fema
5pl6u3ep3x,45,1872.6,-200,no sunshine,#184415,no sunshine,37,25,fema
5pl6u3ep3x,46,1844.2,-200,no sunshine,#fcdb42,no sunshine,69,25,fema
5pl6u3ep3x,47,1864.2,-200,no sunshine,#dddddd,no sunshine,29,25,fema
5pl6u3ep3x,48,1756.7,-200,no sunshine,#aac510,no sunshine,66,25,fema
5pl6u3ep3x,49,2583.7,-195,no sunshine,#d5b811,no sunshine,68,25,fema
5pl6u3ep3x,50,2020.1,-200,no sunshine,#fba714,no sunshine,70,25,fema
5pl6u3ep3x,51,2330.6,121,no sunshine,#077acc,no sunshine,4,25,fema
5pl6u3ep3x,52,2134.8,140,no sunshine,#2e3086,no sunshine,5,25,fema
5pl6u3ep3x,53,23397,-103,no sunshine,#b9b9b9,no sunshine,27,25,fema
5pl6u3ep3x,54,2238.3,-111,no sunshine,#39f6e0,no sunshine,20,25,fema
5pl6u3ep3x,55,2324.7,114,no sunshine,#1c3d61,no sunshine,11,25,fema
5pl6u3ep3x,56,4413.1,-200,no sunshine,#eddcad,no sunshine,44,25,fema
5pl6u3ep3x,57,134260,-152,no sunshine,#5e2b3a,no sunshine,30,25,fema
5pl6u3ep3x,58,2494.9,-167,no sunshine,#f7db7c,no sunshine,58,25,fema
5pl6u3ep3x,59,5086.8,-139,no sunshine,#3b8378,no sunshine,21,25,fema
5pl6u3ep3x,60,2198.3,-108,no sunshine,#72005e,no sunshine,17,25,fema
5pl6u3ep3x,61,2736.4,143,no sunshine,#600b84,no sunshine,7,25,fema
5pl6u3ep3x,65,3011.9,63,celery,#d0e942,celery,67,25,fema
5pl6u3ep3x,66,2205.6,200,celery,#0e8a19,celery,50,25,fema
5pl6u3ep3x,67,1912.4,200,celery,#67cf5c,celery,51,25,fema
5pl6u3ep3x,68,2059.1,200,celery,#73cf10,celery,64,25,fema
5pl6u3ep3x,69,1880,200,celery,#3efe44,celery,63,25,fema
5pl6u3ep3x,70,1854.9,13,celery,#4bcf8e,celery,35,25,fema
5pl6u3ep3x,71,2903.4,-10,celery,#73f5b0,celery,36,25,fema
5pl6u3ep3x,72,1917.7,-190,celery,#e81a4b,celery,49,25,fema
5pl6u3ep3x,73,2039.9,200,celery,#a3c55b,celery,54,25,fema
5pl6u3ep3x,74,2150.3,140,celery,#aac510,celery,66,25,fema
5pl6u3ep3x,75,2748.6,10,celery,#c8e97d,celery,55,25,fema
5pl6u3ep3x,76,2069.2,69,celery,#baeaaf,celery,40,25,fema
5pl6u3ep3x,77,2177.2,142,celery,#9af443,celery,65,25,fema
5pl6u3ep3x,78,6184.9,-177,celery,#600b84,celery,7,25,fema
5pl6u3ep3x,79,1456,123,celery,#608218,celery,53,25,fema
5pl6u3ep3x,80,1216.9,34,celery,#96c58c,celery,39,25,fema
5pl6u3ep3x,81,1626.2,-140,celery,#83764c,celery,42,25,fema
5pl6u3ep3x,82,1890.5,-139,celery,#b62ef2,celery,3,25,fema
5pl6u3ep3x,83,1495.2,-122,celery,#ffffff,celery,28,25,fema
5pl6u3ep3x,84,1558.2,-135,celery,#443b14,celery,41,25,fema
5pl6u3ep3x,85,1176.1,-116,celery,#72005e,celery,17,25,fema
5pl6u3ep3x,86,1808,178,celery,#184415,celery,37,25,fema
5pl6u3ep3x,87,1287.4,-123,celery,#90689f,celery,15,25,fema
5pl6u3ep3x,88,1284.2,-49,celery,#ea1d1d,celery,62,25,fema
6kuyg8aamm,8,4343.2,200,no sunshine,#3b3b3b,no sunshine,25,38,Fema
6kuyg8aamm,9,2974.9,-200,no sunshine,#39f6e0,no sunshine,20,38,Fema
6kuyg8aamm,10,3608.8,200,no sunshine,#dddddd,no sunshine,29,38,Fema
6kuyg8aamm,11,3327.4,-200,no sunshine,#184415,no sunshine,37,38,Fema
6kuyg8aamm,12,3046.8,200,no sunshine,#72005e,no sunshine,17,38,Fema
6kuyg8aamm,13,2357.4,-200,no sunshine,#2e3086,no sunshine,5,38,Fema
6kuyg8aamm,14,2763,-200,no sunshine,#3b8378,no sunshine,21,38,Fema
6kuyg8aamm,15,2347.5,-200,no sunshine,#d0b85a,no sunshine,57,38,Fema
6kuyg8aamm,16,1761,-200,no sunshine,#fcdb42,no sunshine,69,38,Fema
6kuyg8aamm,17,2828.3,-200,no sunshine,#eddcad,no sunshine,44,38,Fema
6kuyg8aamm,18,2195.3,200,no sunshine,#777777,no sunshine,26,38,Fema
6kuyg8aamm,19,1695,-200,no sunshine,#077acc,no sunshine,4,38,Fema
6kuyg8aamm,20,3674.1,200,no sunshine,#e6a8b7,no sunshine,32,38,Fema
6kuyg8aamm,21,2013.4,200,no sunshine,#600b84,no sunshine,7,38,Fema
6kuyg8aamm,22,1675.2,-200,no sunshine,#f7db7c,no sunshine,58,38,Fema
6kuyg8aamm,23,2997.5,200,no sunshine,#a553c8,no sunshine,8,38,Fema
6kuyg8aamm,24,2078.1,200,no sunshine,#b9b9b9,no sunshine,27,38,Fema
6kuyg8aamm,25,2712.7,-200,no sunshine,#d5b811,no sunshine,68,38,Fema
6kuyg8aamm,26,4112.9,200,no sunshine,#512d5f,no sunshine,14,38,Fema
6kuyg8aamm,27,2010.1,200,no sunshine,#5e2b3a,no sunshine,30,38,Fema
6kuyg8aamm,28,2237.8,-200,no sunshine,#fba714,no sunshine,70,38,Fema
6kuyg8aamm,29,2423.7,-200,no sunshine,#1c3d61,no sunshine,11,38,Fema
6kuyg8aamm,30,1611,-200,no sunshine,#4dc7e8,no sunshine,10,38,Fema
6kuyg8aamm,31,1892,-200,no sunshine,#aac510,no sunshine,66,38,Fema
6kuyg8aamm,32,1908.9,-200,no sunshine,#0e8a19,no sunshine,50,38,Fema
6kuyg8aamm,33,2058.4,-200,no sunshine,#d0e942,no sunshine,67,38,Fema
6kuyg8aamm,36,2081.2,200,a lot of sunshine,#d5b811,a lot of sunshine,68,38,Fema
6kuyg8aamm,37,1909.1,-200,a lot of sunshine,#dddddd,a lot of sunshine,29,38,Fema
6kuyg8aamm,38,1660.7,200,a lot of sunshine,#eddcad,a lot of sunshine,44,38,Fema
6kuyg8aamm,39,1479.1,200,a lot of sunshine,#fba714,a lot of sunshine,70,38,Fema
6kuyg8aamm,40,5174.9,200,a lot of sunshine,#39f6e0,a lot of sunshine,20,38,Fema
6kuyg8aamm,41,2406.2,-200,a lot of sunshine,#a553c8,a lot of sunshine,8,38,Fema
6kuyg8aamm,42,3728.9,200,a lot of sunshine,#f7db7c,a lot of sunshine,58,38,Fema
6kuyg8aamm,43,6422.3,-200,a lot of sunshine,#600b84,a lot of sunshine,7,38,Fema
6kuyg8aamm,44,2425.4,200,a lot of sunshine,#0e8a19,a lot of sunshine,50,38,Fema
6kuyg8aamm,45,1697.2,200,a lot of sunshine,#077acc,a lot of sunshine,4,38,Fema
6kuyg8aamm,46,2013.2,200,a lot of sunshine,#4dc7e8,a lot of sunshine,10,38,Fema
6kuyg8aamm,47,2342.2,200,a lot of sunshine,#3b8378,a lot of sunshine,21,38,Fema
6kuyg8aamm,48,2125.5,-200,a lot of sunshine,#e6a8b7,a lot of sunshine,32,38,Fema
6kuyg8aamm,49,3195.3,-200,a lot of sunshine,#512d5f,a lot of sunshine,14,38,Fema
6kuyg8aamm,50,1958.8,-200,a lot of sunshine,#72005e,a lot of sunshine,17,38,Fema
6kuyg8aamm,51,4908.9,-200,a lot of sunshine,#5e2b3a,a lot of sunshine,30,38,Fema
6kuyg8aamm,52,4095.7,200,a lot of sunshine,#aac510,a lot of sunshine,66,38,Fema
6kuyg8aamm,53,2462.3,200,a lot of sunshine,#1c3d61,a lot of sunshine,11,38,Fema
6kuyg8aamm,54,2243.3,200,a lot of sunshine,#fcdb42,a lot of sunshine,69,38,Fema
6kuyg8aamm,55,2941.7,200,a lot of sunshine,#2e3086,a lot of sunshine,5,38,Fema
6kuyg8aamm,56,1696.9,-200,a lot of sunshine,#3b3b3b,a lot of sunshine,25,38,Fema
6kuyg8aamm,57,2041.9,200,a lot of sunshine,#184415,a lot of sunshine,37,38,Fema
6kuyg8aamm,58,3213.3,200,a lot of sunshine,#d0e942,a lot of sunshine,67,38,Fema
6kuyg8aamm,59,1845.5,-200,a lot of sunshine,#777777,a lot of sunshine,26,38,Fema
6kuyg8aamm,60,1593.3,200,a lot of sunshine,#d0b85a,a lot of sunshine,57,38,Fema
6kuyg8aamm,61,1678.1,-200,a lot of sunshine,#b9b9b9,a lot of sunshine,27,38,Fema
6kuyg8aamm,65,6463.5,1,celery,#443b14,celery,41,38,Fema
6kuyg8aamm,66,2693.9,200,celery,#d0e942,celery,67,38,Fema
6kuyg8aamm,67,1763.9,200,celery,#baeaaf,celery,40,38,Fema
6kuyg8aamm,68,1581.4,-200,celery,#ea1d1d,celery,62,38,Fema
6kuyg8aamm,69,1525.8,-200,celery,#b62ef2,celery,3,38,Fema
6kuyg8aamm,70,3945.7,200,celery,#aac510,celery,66,38,Fema
6kuyg8aamm,71,1524.9,-200,celery,#e81a4b,celery,49,38,Fema
6kuyg8aamm,72,1511.7,-200,celery,#ffffff,celery,28,38,Fema
6kuyg8aamm,73,1493.1,200,celery,#3efe44,celery,63,38,Fema
6kuyg8aamm,74,1542.9,200,celery,#73f5b0,celery,36,38,Fema
6kuyg8aamm,75,1657.8,200,celery,#67cf5c,celery,51,38,Fema
6kuyg8aamm,76,2191.2,200,celery,#184415,celery,37,38,Fema
6kuyg8aamm,77,1957.3,200,celery,#0e8a19,celery,50,38,Fema
6kuyg8aamm,78,5147.4,1,celery,#83764c,celery,42,38,Fema
6kuyg8aamm,79,2943,-200,celery,#72005e,celery,17,38,Fema
6kuyg8aamm,80,2112.3,200,celery,#a3c55b,celery,54,38,Fema
6kuyg8aamm,81,3558.6,-200,celery,#90689f,celery,15,38,Fema
6kuyg8aamm,82,2629.6,200,celery,#4bcf8e,celery,35,38,Fema
6kuyg8aamm,83,7310.7,200,celery,#96c58c,celery,39,38,Fema
6kuyg8aamm,84,4207.3,200,celery,#9af443,celery,65,38,Fema
6kuyg8aamm,85,5039,200,celery,#c8e97d,celery,55,38,Fema
6kuyg8aamm,86,2778,-200,celery,#600b84,celery,7,38,Fema
6kuyg8aamm,87,2348.9,200,celery,#608218,celery,53,38,Fema
6kuyg8aamm,88,1912.7,199,celery,#73cf10,celery,64,38,Fema
6qnnftgkfk,8,4255.1,-194,a lot of sunshine,#5e2b3a,a lot of sunshine,30,41,Male
6qnnftgkfk,9,6562.7,-72,a lot of sunshine,#0e8a19,a lot of sunshine,50,41,Male
6qnnftgkfk,10,2458.9,30,a lot of sunshine,#aac510,a lot of sunshine,66,41,Male
6qnnftgkfk,11,4451.3,76,a lot of sunshine,#d0e942,a lot of sunshine,67,41,Male
6qnnftgkfk,12,4010.3,-48,a lot of sunshine,#e6a8b7,a lot of sunshine,32,41,Male
6qnnftgkfk,13,2274.1,127,a lot of sunshine,#d0b85a,a lot of sunshine,57,41,Male
6qnnftgkfk,14,2586.7,152,a lot of sunshine,#f7db7c,a lot of sunshine,58,41,Male
6qnnftgkfk,15,4138.8,-184,a lot of sunshine,#2e3086,a lot of sunshine,5,41,Male
6qnnftgkfk,16,3299.1,-139,a lot of sunshine,#1c3d61,a lot of sunshine,11,41,Male
6qnnftgkfk,17,5011.2,7,a lot of sunshine,#077acc,a lot of sunshine,4,41,Male
6qnnftgkfk,18,2819.2,-200,a lot of sunshine,#512d5f,a lot of sunshine,14,41,Male
6qnnftgkfk,19,2417.9,-200,a lot of sunshine,#777777,a lot of sunshine,26,41,Male
6qnnftgkfk,20,2837.6,-200,a lot of sunshine,#600b84,a lot of sunshine,7,41,Male
6qnnftgkfk,21,3190,157,a lot of sunshine,#eddcad,a lot of sunshine,44,41,Male
6qnnftgkfk,22,1818.1,-200,a lot of sunshine,#3b3b3b,a lot of sunshine,25,41,Male
6qnnftgkfk,23,4017,-119,a lot of sunshine,#184415,a lot of sunshine,37,41,Male
6qnnftgkfk,24,2066.1,-200,a lot of sunshine,#b9b9b9,a lot of sunshine,27,41,Male
6qnnftgkfk,25,2589.6,200,a lot of sunshine,#fcdb42,a lot of sunshine,69,41,Male
6qnnftgkfk,26,3354.4,-141,a lot of sunshine,#3b8378,a lot of sunshine,21,41,Male
6qnnftgkfk,27,4034.8,13,a lot of sunshine,#39f6e0,a lot of sunshine,20,41,Male
6qnnftgkfk,28,3570.1,-186,a lot of sunshine,#a553c8,a lot of sunshine,8,41,Male
6qnnftgkfk,29,3379.1,89,a lot of sunshine,#fba714,a lot of sunshine,70,41,Male
6qnnftgkfk,30,1930.3,-200,a lot of sunshine,#dddddd,a lot of sunshine,29,41,Male
6qnnftgkfk,31,4438.5,110,a lot of sunshine,#d5b811,a lot of sunshine,68,41,Male
6qnnftgkfk,32,2993.5,55,a lot of sunshine,#4dc7e8,a lot of sunshine,10,41,Male
6qnnftgkfk,33,2323,-191,a lot of sunshine,#72005e,a lot of sunshine,17,41,Male
6qnnftgkfk,36,3079.4,120,no sunshine,#2e3086,no sunshine,5,41,Male
6qnnftgkfk,37,2586.2,-183,no sunshine,#d0b85a,no sunshine,57,41,Male
6qnnftgkfk,38,1618.6,-200,no sunshine,#f7db7c,no sunshine,58,41,Male
6qnnftgkfk,39,2585.2,160,no sunshine,#1c3d61,no sunshine,11,41,Male
6qnnftgkfk,40,2497.5,-42,no sunshine,#4dc7e8,no sunshine,10,41,Male
6qnnftgkfk,41,1892,-200,no sunshine,#fcdb42,no sunshine,69,41,Male
6qnnftgkfk,42,3660.4,165,no sunshine,#72005e,no sunshine,17,41,Male
6qnnftgkfk,43,3962.4,-14,no sunshine,#aac510,no sunshine,66,41,Male
6qnnftgkfk,44,6691.1,72,no sunshine,#184415,no sunshine,37,41,Male
6qnnftgkfk,45,2089.4,200,no sunshine,#600b84,no sunshine,7,41,Male
6qnnftgkfk,46,2025.8,35,no sunshine,#077acc,no sunshine,4,41,Male
6qnnftgkfk,47,2082.8,-24,no sunshine,#0e8a19,no sunshine,50,41,Male
6qnnftgkfk,48,5177.9,2,no sunshine,#777777,no sunshine,26,41,Male
6qnnftgkfk,49,2083.4,-200,no sunshine,#eddcad,no sunshine,44,41,Male
6qnnftgkfk,50,3386.3,-79,no sunshine,#39f6e0,no sunshine,20,41,Male
6qnnftgkfk,51,2406.2,-183,no sunshine,#d5b811,no sunshine,68,41,Male
6qnnftgkfk,52,1804.3,200,no sunshine,#5e2b3a,no sunshine,30,41,Male
6qnnftgkfk,53,3706.9,-189,no sunshine,#d0e942,no sunshine,67,41,Male
6qnnftgkfk,54,2761.4,11,no sunshine,#3b8378,no sunshine,21,41,Male
6qnnftgkfk,55,4695.8,2,no sunshine,#b9b9b9,no sunshine,27,41,Male
6qnnftgkfk,56,5313.8,-152,no sunshine,#e6a8b7,no sunshine,32,41,Male
6qnnftgkfk,57,1899.2,200,no sunshine,#512d5f,no sunshine,14,41,Male
6qnnftgkfk,58,3207.6,-180,no sunshine,#fba714,no sunshine,70,41,Male
6qnnftgkfk,59,2579,9,no sunshine,#dddddd,no sunshine,29,41,Male
6qnnftgkfk,60,2514.8,173,no sunshine,#3b3b3b,no sunshine,25,41,Male
6qnnftgkfk,61,2386.6,136,no sunshine,#a553c8,no sunshine,8,41,Male
6qnnftgkfk,65,2967.6,200,celery,#baeaaf,celery,40,41,Male
6qnnftgkfk,66,2834.2,176,celery,#67cf5c,celery,51,41,Male
6qnnftgkfk,67,1729.5,-200,celery,#ffffff,celery,28,41,Male
6qnnftgkfk,68,3514.6,-140,celery,#443b14,celery,41,41,Male
6qnnftgkfk,69,1722.6,200,celery,#9af443,celery,65,41,Male
6qnnftgkfk,70,2435,117,celery,#73f5b0,celery,36,41,Male
6qnnftgkfk,71,3123,148,celery,#608218,celery,53,41,Male
6qnnftgkfk,72,3098.7,-200,celery,#b62ef2,celery,3,41,Male
6qnnftgkfk,73,1870.3,-200,celery,#600b84,celery,7,41,Male
6qnnftgkfk,74,2085,-54,celery,#83764c,celery,42,41,Male
6qnnftgkfk,75,2201.5,71,celery,#184415,celery,37,41,Male
6qnnftgkfk,76,1898.6,-200,celery,#72005e,celery,17,41,Male
6qnnftgkfk,77,2554.8,170,celery,#96c58c,celery,39,41,Male
6qnnftgkfk,78,1959.7,200,celery,#a3c55b,celery,54,41,Male
6qnnftgkfk,79,1723,200,celery,#aac510,celery,66,41,Male
6qnnftgkfk,80,2159.3,-200,celery,#90689f,celery,15,41,Male
6qnnftgkfk,81,1962.8,200,celery,#d0e942,celery,67,41,Male
6qnnftgkfk,82,2803,175,celery,#c8e97d,celery,55,41,Male
6qnnftgkfk,83,2098.5,-200,celery,#ea1d1d,celery,62,41,Male
6qnnftgkfk,84,2234.4,60,celery,#4bcf8e,celery,35,41,Male
6qnnftgkfk,85,3445.3,149,celery,#0e8a19,celery,50,41,Male
6qnnftgkfk,86,2377.9,176,celery,#73cf10,celery,64,41,Male
6qnnftgkfk,87,1792.9,-200,celery,#e81a4b,celery,49,41,Male
6qnnftgkfk,88,3739.4,176,celery,#3efe44,celery,63,41,Male
7k0vecu9hg,8,9081.1,-70,no sunshine,#39f6e0,no sunshine,20,23,Fema
7k0vecu9hg,9,10821.4,-25,no sunshine,#e6a8b7,no sunshine,32,23,Fema
7k0vecu9hg,10,9246.8,191,no sunshine,#777777,no sunshine,26,23,Fema
7k0vecu9hg,11,7496.4,-195,no sunshine,#fba714,no sunshine,70,23,Fema
7k0vecu9hg,12,3521.4,-99,no sunshine,#f7db7c,no sunshine,58,23,Fema
7k0vecu9hg,13,3265.5,12,no sunshine,#a553c8,no sunshine,8,23,Fema
7k0vecu9hg,14,3350.8,18,no sunshine,#5e2b3a,no sunshine,30,23,Fema
7k0vecu9hg,15,4003.9,-15,no sunshine,#aac510,no sunshine,66,23,Fema
7k0vecu9hg,16,2673.5,-97,no sunshine,#fcdb42,no sunshine,69,23,Fema
7k0vecu9hg,17,4033.8,-15,no sunshine,#d0b85a,no sunshine,57,23,Fema
7k0vecu9hg,18,3163.3,19,no sunshine,#72005e,no sunshine,17,23,Fema
7k0vecu9hg,19,21471.7,-7,no sunshine,#dddddd,no sunshine,29,23,Fema
7k0vecu9hg,20,3921.6,-29,no sunshine,#1c3d61,no sunshine,11,23,Fema
7k0vecu9hg,21,3673.5,193,no sunshine,#3b3b3b,no sunshine,25,23,Fema
7k0vecu9hg,22,13196.7,15,no sunshine,#600b84,no sunshine,7,23,Fema
7k0vecu9hg,23,5175.5,16,no sunshine,#184415,no sunshine,37,23,Fema
7k0vecu9hg,24,2622.5,-42,no sunshine,#4dc7e8,no sunshine,10,23,Fema
7k0vecu9hg,25,2356.6,-25,no sunshine,#2e3086,no sunshine,5,23,Fema
