subjectID,trial_index,rt,response,prompt,color_rgb,color_index,Age,Gender
9mnc9rt0rz,71,3040.8,-185,tree foliage,#b9b9b9,27,36,Male
9srrnppdp5,71,1901.5,97,ground soil,#a8664b,46,32,Male
9xysgr3f4u,71,2423,129,glacial ice,#5e78a1,12,38,Male
a12ffhfsm1,71,1792.8,-200,tree foliage,#90689f,15,57,fema
cpt28f4xzp,71,3643,-112,ocean water,#b8509e,18,35,Male
dfm6easn8l,71,4798.9,200,ocean water,#2e3086,5,54,Male
f2mtfm7cfx,71,4882,-200,ground soil,#1c3d61,11,40,fema
fabnabw7hq,71,972.4,-197,wild fire,#512d5f,14,34,Fema
fruee7bb7w,71,2960.4,-200,ocean water,#d5a9e4,16,43,male
g8fqksoxo8,71,1997.6,-197,ocean water,#aac510,66,50,male
gnz67glrkn,71,3232.1,-197,glacial ice,#600b84,7,63,Fema
gupagjo0wv,71,2472.6,-200,ground soil,#39f6e0,20,58,woma
hgldvk93ng,71,10993.2,-35,ocean water,#a3c55b,54,30,fema
j6pazp3e7y,71,1614.2,-158,ground soil,#db1f9d,19,49,Male
j9adj6gloa,71,2317.2,50,wild fire,#897618,56,34,Male
jrgu1oot3d,71,1781.2,18,wild fire,#f1a78a,47,32,fema
jvnwunr22e,71,2525.6,42,ground soil,#f7a75a,60,30,Male
mmqplzknwl,71,4574,-198,ground soil,#72005e,17,30,Male
o09etdsjs1,71,1956.6,-200,tree foliage,#dddddd,29,29,Fema
objo1l7hjl,71,2838.8,13,tree foliage,#73f5b0,36,31,Male
ohzolyk1vf,71,2918.5,-178,tree foliage,#b9b9b9,27,28,fema
orfa7jsdnn,71,5540.8,192,wild fire,#fba714,70,53,Male
u4e5jknwlp,71,2259,-150,ground soil,#7ec6ba,22,50,male
utfldga24m,71,2596.7,-174,tree foliage,#077acc,4,39,male
x6h3es0t2d,71,4204.1,-200,wild fire,#2e3086,5,44,male
x951bq6g3c,71,4261.5,-200,glacial ice,#600b84,7,36,Male
0opxtp6tdk,72,2611.8,-67,wild fire,#777777,26,47,Fema
25sua5qsqp,72,6115.8,36,ocean water,#dddddd,29,60,fema
2kn462t33j,72,5514.4,-77,ground soil,#d5a9e4,16,57,fema
3d3qpof317,72,3768.2,32,wild fire,#cd26c7,9,74,fema
4hbmqfvhg8,72,2384.6,-167,wild fire,#3b8378,21,57,fema
4w5d63mg60,72,6334.3,-200,wild fire,#077acc,4,27,Male
55bkqoq905,72,781.7,-178,ocean water,#000000,24,30,Male
5uabcynqu2,72,2015.2,-200,tree foliage,#746bca,6,52,Fema
6lxycch5u6,72,5502.9,-61,wild fire,#000000,24,56,Fema
8hx65uy1n2,72,2253.2,-200,ocean water,#90689f,15,25,Fema
8naze8lsez,72,8723,44,glacial ice,#077acc,4,38,male
9d5ncdtwbf,72,2076,-200,glacial ice,#cc4f1b,61,49,fema
9mnc9rt0rz,72,1301.9,104,tree foliage,#73f5b0,36,36,Male
9srrnppdp5,72,2132.2,31,ground soil,#000000,24,32,Male
9xysgr3f4u,72,3347.1,-113,glacial ice,#f7a75a,60,38,Male
a12ffhfsm1,72,1650.5,-200,tree foliage,#ffffff,28,57,fema
cpt28f4xzp,72,1412,90,ocean water,#4dc7e8,10,35,Male
dfm6easn8l,72,3685.1,63,ocean water,#600b84,7,54,Male
f2mtfm7cfx,72,2338.1,-200,ground soil,#aac510,66,40,fema
fabnabw7hq,72,804.4,-182,wild fire,#b62ef2,3,34,Fema
fruee7bb7w,72,2723,154,ocean water,#39f6e0,20,43,male
g8fqksoxo8,72,1507.1,-200,ocean water,#0e8a19,50,50,male
gnz67glrkn,72,2681.6,-200,glacial ice,#b62ef2,3,63,Fema
gupagjo0wv,72,2451.8,-31,ground soil,#eddcad,44,58,woma
hgldvk93ng,72,6325.7,-25,ocean water,#8cf47e,52,30,fema
j6pazp3e7y,72,1433.2,-49,ground soil,#a0bae6,13,49,Male
j9adj6gloa,72,2267,-132,wild fire,#c7b88b,43,34,Male
jrgu1oot3d,72,1434.8,-90,wild fire,#72005e,17,32,fema
jvnwunr22e,72,2998.1,11,ground soil,#cc4f1b,61,30,Male
mmqplzknwl,72,4761,150,ground soil,#a8664b,46,30,Male
o09etdsjs1,72,2766.2,-200,tree foliage,#600b84,7,29,Fema
objo1l7hjl,72,2190.1,-200,tree foliage,#cd26c7,9,31,Male
ohzolyk1vf,72,3397.4,78,tree foliage,#9af443,65,28,fema
orfa7jsdnn,72,3085.1,-200,wild fire,#1c3d61,11,53,Male
u4e5jknwlp,72,2485,-158,ground soil,#baeaaf,40,50,male
utfldga24m,72,3018.5,65,tree foliage,#4bcf8e,35,39,male
x6h3es0t2d,72,3475.7,-30,wild fire,#3efe44,63,44,male
x951bq6g3c,72,5209.5,39,glacial ice,#7ec6ba,22,36,Male
0opxtp6tdk,73,3475.4,-193,wild fire,#a2eade,23,47,Fema
25sua5qsqp,73,6909.6,-70,ocean water,#73f5b0,36,60,fema
2kn462t33j,73,2709.9,-61,ground soil,#a06776,31,57,fema
3d3qpof317,73,2801.2,100,wild fire,#d5b811,68,74,fema
4hbmqfvhg8,73,2617.9,-186,wild fire,#a553c8,8,57,fema
4w5d63mg60,73,4047.1,17,wild fire,#e31b73,34,27,Male
55bkqoq905,73,595.6,-161,ocean water,#b9b9b9,27,30,Male
5uabcynqu2,73,2078.9,94,tree foliage,#baeaaf,40,52,Fema
6lxycch5u6,73,2518.6,-181,wild fire,#baeaaf,40,56,Fema
8hx65uy1n2,73,1975.53,-200,ocean water,#83764c,42,25,Fema
8naze8lsez,73,5766,-168,glacial ice,#f1a78a,47,38,male
9d5ncdtwbf,73,2400,-200,glacial ice,#ea1d1d,62,49,fema
9mnc9rt0rz,73,1596.3,-200,tree foliage,#c94e4b,48,36,Male
9srrnppdp5,73,2141.2,-200,ground soil,#5e78a1,12,32,Male
9xysgr3f4u,73,2898.2,-103,glacial ice,#55824d,38,38,Male
a12ffhfsm1,73,2282.6,148,tree foliage,#0e8a19,50,57,fema
cpt28f4xzp,73,1711,-21,ocean water,#897618,56,35,Male
dfm6easn8l,73,6525.2,-29,ocean water,#a553c8,8,54,Male
f2mtfm7cfx,73,2498.6,-162,ground soil,#608218,53,40,fema
fabnabw7hq,73,868.6,-182,wild fire,#b8509e,18,34,Fema
fruee7bb7w,73,1771.8,-120,ocean water,#fcdb42,69,43,male
g8fqksoxo8,73,3145.2,-155,ocean water,#d0b85a,57,50,male
gnz67glrkn,73,5395.1,-200,glacial ice,#3b3b3b,25,63,Fema
gupagjo0wv,73,2177.9,-200,ground soil,#d5a9e4,16,58,woma
hgldvk93ng,73,10271.5,134,ocean water,#4dc7e8,10,30,fema
j6pazp3e7y,73,1856,44,ground soil,#90689f,15,49,Male
j9adj6gloa,73,1947.1,-200,wild fire,#39f6e0,20,34,Male
jrgu1oot3d,73,1568.5,79,wild fire,#f7a75a,60,32,fema
jvnwunr22e,73,3151.1,-160,ground soil,#fcdb42,69,30,Male
mmqplzknwl,73,3506,-194,ground soil,#5e78a1,12,30,Male
o09etdsjs1,73,2313.9,-200,tree foliage,#443b14,41,29,Fema
objo1l7hjl,73,1979.4,-200,tree foliage,#b9b9b9,27,31,Male
ohzolyk1vf,73,2451.1,77,tree foliage,#8cf47e,52,28,fema
orfa7jsdnn,73,8227.5,189,wild fire,#ac6619,59,53,Male
u4e5jknwlp,73,2360,-178,ground soil,#fcdb42,69,50,male
utfldga24m,73,2918.2,59,tree foliage,#55824d,38,39,male
x6h3es0t2d,73,18791.3,-199,wild fire,#b62ef2,3,44,male
x951bq6g3c,73,4573.7,-200,glacial ice,#9af443,65,36,Male
0opxtp6tdk,74,2516.9,-200,wild fire,#8558f4,2,47,Fema
25sua5qsqp,74,5789.9,-72,ocean water,#0e8a19,50,60,fema
2kn462t33j,74,3214,77,ground soil,#632b14,45,57,fema
3d3qpof317,74,3077.3,-197,wild fire,#3b3b3b,25,74,fema
4hbmqfvhg8,74,2360.7,-163,wild fire,#eddcad,44,57,fema
4w5d63mg60,74,1882.9,28,wild fire,#608218,53,27,Male
55bkqoq905,74,1327.6,67,ocean water,#7ec6ba,22,30,Male
5uabcynqu2,74,2977,-119,tree foliage,#443b14,41,52,Fema
6lxycch5u6,74,2610.3,-200,wild fire,#5e2b3a,30,56,Fema
8hx65uy1n2,74,1980.19,-94,ocean water,#ffffff,28,25,Fema
8naze8lsez,74,10265,50,glacial ice,#eddcad,44,38,male
9d5ncdtwbf,74,2437,-200,glacial ice,#fba714,70,49,fema
9mnc9rt0rz,74,2297.4,44,tree foliage,#632b14,45,36,Male
9srrnppdp5,74,2393.4,-200,ground soil,#1c3d61,11,32,Male
9xysgr3f4u,74,2021.4,-56,glacial ice,#f7db7c,58,38,Male
a12ffhfsm1,74,2155.6,-200,tree foliage,#7ec6ba,22,57,fema
cpt28f4xzp,74,1662,-107,ocean water,#f1a78a,47,35,Male
dfm6easn8l,74,3482.5,-57,ocean water,#dddddd,29,54,Male
f2mtfm7cfx,74,1914,-200,ground soil,#a553c8,8,40,fema
fabnabw7hq,74,840.6,-182,wild fire,#e6a8b7,32,34,Fema
fruee7bb7w,74,2981.9,-116,ocean water,#9af443,65,43,male
g8fqksoxo8,74,1714.6,-200,ocean water,#c94e4b,48,50,male
gnz67glrkn,74,3815.9,-193,glacial ice,#67cf5c,51,63,Fema
gupagjo0wv,74,1933.4,-122,ground soil,#d5b811,68,58,woma
hgldvk93ng,74,4941.4,-132,ocean water,#fba714,70,30,fema
j6pazp3e7y,74,1127.5,-61,ground soil,#7ec6ba,22,49,Male
j9adj6gloa,74,5114.4,97,wild fire,#d5b811,68,34,Male
jrgu1oot3d,74,1385.8,-137,wild fire,#4bcf8e,35,32,fema
jvnwunr22e,74,2286.4,-200,ground soil,#d5b811,68,30,Male
mmqplzknwl,74,9487,89,ground soil,#3b3b3b,25,30,Male
o09etdsjs1,74,2263,-200,tree foliage,#baeaaf,40,29,Fema
objo1l7hjl,74,2209.7,-88,tree foliage,#d0b85a,57,31,Male
ohzolyk1vf,74,2964.3,98,tree foliage,#73cf10,64,28,fema
orfa7jsdnn,74,2104.4,-200,wild fire,#b8509e,18,53,Male
u4e5jknwlp,74,2811,-100,ground soil,#4bcf8e,35,50,male
utfldga24m,74,2991.1,121,tree foliage,#ac6619,59,39,male
x6h3es0t2d,74,4026.2,77,wild fire,#d0e942,67,44,male
x951bq6g3c,74,1148.2,-200,glacial ice,#d0b85a,57,36,Male
0opxtp6tdk,75,3993.4,-30,wild fire,#000000,24,47,Fema
25sua5qsqp,75,11363.8,63,ocean water,#1c3d61,11,60,fema
2kn462t33j,75,2334.1,-200,ground soil,#cd26c7,9,57,fema
3d3qpof317,75,5581.2,-191,wild fire,#2e3086,5,74,fema
4hbmqfvhg8,75,2763.4,55,wild fire,#443b14,41,57,fema
4w5d63mg60,75,2179.2,89,wild fire,#d5b811,68,27,Male
55bkqoq905,75,1112.4,-154,ocean water,#512d5f,14,30,Male
5uabcynqu2,75,2334.6,-200,tree foliage,#2e3086,5,52,Fema
6lxycch5u6,75,2584.9,-200,wild fire,#d5a9e4,16,56,Fema
8hx65uy1n2,75,1636.61,-200,ocean water,#c94e4b,48,25,Fema
8naze8lsez,75,2315,-200,glacial ice,#5e2b3a,30,38,male
9d5ncdtwbf,75,3424,-125,glacial ice,#e6a8b7,32,49,fema
9mnc9rt0rz,75,2186.9,-185,tree foliage,#3b3b3b,25,36,Male
9srrnppdp5,75,2111.3,-200,ground soil,#3b3b3b,25,32,Male
9xysgr3f4u,75,4014.3,-197,glacial ice,#db1f9d,19,38,Male
a12ffhfsm1,75,1673.6,-200,tree foliage,#db1f9d,19,57,fema
cpt28f4xzp,75,3063,-200,ocean water,#000000,24,35,Male
dfm6easn8l,75,3065.2,-123,ocean water,#e6a8b7,32,54,Male
f2mtfm7cfx,75,2178.6,-200,ground soil,#8558f4,2,40,fema
fabnabw7hq,75,1792.7,185,wild fire,#cc4f1b,61,34,Fema
fruee7bb7w,75,1767.2,120,ocean water,#746bca,6,43,male
g8fqksoxo8,75,2460.8,-139,ocean water,#b62ef2,3,50,male
gnz67glrkn,75,3074.2,-200,glacial ice,#e31b73,34,63,Fema
gupagjo0wv,75,1876.4,-200,ground soil,#3b8378,21,58,woma
hgldvk93ng,75,4089.1,-170,ocean water,#90689f,15,30,fema
j6pazp3e7y,75,1896.4,41,ground soil,#f1a78a,47,49,Male
j9adj6gloa,75,2010.7,-144,wild fire,#7ec6ba,22,34,Male
jrgu1oot3d,75,2395.3,18,wild fire,#443b14,41,32,fema
jvnwunr22e,75,6714.3,27,ground soil,#a3c55b,54,30,Male
mmqplzknwl,75,2422,-200,ground soil,#e6a8b7,32,30,Male
o09etdsjs1,75,3581.8,200,tree foliage,#a3c55b,54,29,Fema
objo1l7hjl,75,2123.6,-164,tree foliage,#d5b811,68,31,Male
ohzolyk1vf,75,3222.2,-184,tree foliage,#e81a4b,49,28,fema
orfa7jsdnn,75,2078.1,-200,wild fire,#73f5b0,36,53,Male
u4e5jknwlp,75,2359,-197,ground soil,#d0e942,67,50,male
utfldga24m,75,5879.7,-35,tree foliage,#a0bae6,13,39,male
x6h3es0t2d,75,7728.3,18,wild fire,#55824d,38,44,male
x951bq6g3c,75,1492.1,-199,glacial ice,#3efe44,63,36,Male
0opxtp6tdk,76,2706,-192,wild fire,#4dc7e8,10,47,Fema
25sua5qsqp,76,5810.5,-179,ocean water,#d5a9e4,16,60,fema
2kn462t33j,76,3557.7,-139,ground soil,#55824d,38,57,fema
3d3qpof317,76,3860.9,-188,wild fire,#512d5f,14,74,fema
4hbmqfvhg8,76,3872.8,-171,wild fire,#c7b88b,43,57,fema
4w5d63mg60,76,2116.2,9,wild fire,#73cf10,64,27,Male
55bkqoq905,76,652.6,-186,ocean water,#746bca,6,30,Male
5uabcynqu2,76,2788.5,200,tree foliage,#184415,37,52,Fema
6lxycch5u6,76,3732,-53,wild fire,#dddddd,29,56,Fema
8hx65uy1n2,76,1538.1,53,ocean water,#73cf10,64,25,Fema
8naze8lsez,76,6779,-185,glacial ice,#f7db7c,58,38,male
9d5ncdtwbf,76,3741,130,glacial ice,#4dc7e8,10,49,fema
9mnc9rt0rz,76,1213.2,-200,tree foliage,#5e78a1,12,36,Male
9srrnppdp5,76,1522.4,6,ground soil,#d0e942,67,32,Male
9xysgr3f4u,76,3031.8,-196,glacial ice,#cc4f1b,61,38,Male
a12ffhfsm1,76,2282.1,200,tree foliage,#55824d,38,57,fema
cpt28f4xzp,76,4200,-172,ocean water,#cc4f1b,61,35,Male
dfm6easn8l,76,6883.8,-52,ocean water,#eddcad,44,54,Male
f2mtfm7cfx,76,4574.1,13,ground soil,#ac6619,59,40,fema
fabnabw7hq,76,2032.9,-195,wild fire,#777777,26,34,Fema
fruee7bb7w,76,4126.6,-21,ocean water,#0e8a19,50,43,male
g8fqksoxo8,76,2447,-157,ocean water,#a553c8,8,50,male
gnz67glrkn,76,3501.4,-200,glacial ice,#72005e,17,63,Fema
gupagjo0wv,76,2879.3,10,ground soil,#897618,56,58,woma
hgldvk93ng,76,13248.9,78,ocean water,#5e78a1,12,30,fema
j6pazp3e7y,76,1176.4,-61,ground soil,#8558f4,2,49,Male
j9adj6gloa,76,4686.4,110,wild fire,#fcdb42,69,34,Male
jrgu1oot3d,76,1330.8,-50,wild fire,#608218,53,32,fema
jvnwunr22e,76,4347.6,-200,ground soil,#3b3b3b,25,30,Male
mmqplzknwl,76,4036,200,ground soil,#632b14,45,30,Male
o09etdsjs1,76,2649.6,200,tree foliage,#67cf5c,51,29,Fema
objo1l7hjl,76,1672.6,-200,tree foliage,#ffffff,28,31,Male
ohzolyk1vf,76,3139,-168,tree foliage,#db1f9d,19,28,fema
orfa7jsdnn,76,5688.8,200,wild fire,#f7a75a,60,53,Male
u4e5jknwlp,76,3339,-174,ground soil,#39f6e0,20,50,male
utfldga24m,76,44459.9,-101,tree foliage,#b62ef2,3,39,male
x6h3es0t2d,76,4061.4,-200,wild fire,#8558f4,2,44,male
x951bq6g3c,76,2269.5,-83,glacial ice,#4bcf8e,35,36,Male
0opxtp6tdk,77,3090.6,-58,wild fire,#f1a78a,47,47,Fema
25sua5qsqp,77,3716.4,-118,ocean water,#3efe44,63,60,fema
2kn462t33j,77,2005.6,-200,ground soil,#a553c8,8,57,fema
3d3qpof317,77,4461.4,-89,wild fire,#777777,26,74,fema
4hbmqfvhg8,77,3303,66,wild fire,#632b14,45,57,fema
4w5d63mg60,77,3772.5,-200,wild fire,#39f6e0,20,27,Male
55bkqoq905,77,492.8,-168,ocean water,#184415,37,30,Male
5uabcynqu2,77,4192.3,2,tree foliage,#ac6619,59,52,Fema
6lxycch5u6,77,2709.2,-164,wild fire,#632b14,45,56,Fema
8hx65uy1n2,77,1759.47,-200,ocean water,#db1f9d,19,25,Fema
8naze8lsez,77,55114,-75,glacial ice,#c7b88b,43,38,male
9d5ncdtwbf,77,2254,-200,glacial ice,#c94e4b,48,49,fema
9mnc9rt0rz,77,1248.2,-200,tree foliage,#4dc7e8,10,36,Male
9srrnppdp5,77,1782.9,6,ground soil,#c8e97d,55,32,Male
9xysgr3f4u,77,3221,-171,glacial ice,#897618,56,38,Male
a12ffhfsm1,77,1946.1,-200,tree foliage,#e81a4b,49,57,fema
cpt28f4xzp,77,2901,-165,ocean water,#ffffff,28,35,Male
dfm6easn8l,77,5434.8,-94,ocean water,#3efe44,63,54,Male
f2mtfm7cfx,77,2577.4,-200,ground soil,#dddddd,29,40,fema
fabnabw7hq,77,959,-193,wild fire,#2f6ef6,0,34,Fema
fruee7bb7w,77,2304.9,8,ocean water,#3b8378,21,43,male
g8fqksoxo8,77,3426,175,ocean water,#3518ad,1,50,male
gnz67glrkn,77,5439.5,86,glacial ice,#777777,26,63,Fema
gupagjo0wv,77,1919.7,-57,ground soil,#777777,26,58,woma
hgldvk93ng,77,5023.7,-57,ocean water,#4bcf8e,35,30,fema
j6pazp3e7y,77,1273.8,52,ground soil,#73f5b0,36,49,Male
j9adj6gloa,77,8343.2,-184,wild fire,#db1f9d,19,34,Male
jrgu1oot3d,77,1611.3,-185,wild fire,#a2eade,23,32,fema
jvnwunr22e,77,3649.5,-200,ground soil,#9af443,65,30,Male
mmqplzknwl,77,5111,-194,ground soil,#dddddd,29,30,Male
o09etdsjs1,77,2041.8,200,tree foliage,#0e8a19,50,29,Fema
objo1l7hjl,77,3085,64,tree foliage,#96c58c,39,31,Male
ohzolyk1vf,77,3019.8,-185,tree foliage,#c34f74,33,28,fema
orfa7jsdnn,77,2263.1,-200,wild fire,#aac510,66,53,Male
u4e5jknwlp,77,2181,89,ground soil,#608218,53,50,male
utfldga24m,77,2553.8,179,tree foliage,#443b14,41,39,male
x6h3es0t2d,77,3885.3,18,wild fire,#184415,37,44,male
x951bq6g3c,77,2150.1,-196,glacial ice,#8cf47e,52,36,Male
0opxtp6tdk,78,2272.9,-192,wild fire,#c34f74,33,47,Fema
25sua5qsqp,78,4366.8,-160,ocean water,#512d5f,14,60,fema
2kn462t33j,78,3141.7,-133,ground soil,#cc4f1b,61,57,fema
3d3qpof317,78,4391.2,195,wild fire,#e81a4b,49,74,fema
4hbmqfvhg8,78,2980.9,-124,wild fire,#d0b85a,57,57,fema
4w5d63mg60,78,1814.1,-127,wild fire,#e6a8b7,32,27,Male
55bkqoq905,78,522.1,-146,ocean water,#55824d,38,30,Male
5uabcynqu2,78,5108.1,-200,tree foliage,#a06776,31,52,Fema
6lxycch5u6,78,3602.2,-200,wild fire,#9af443,65,56,Fema
8hx65uy1n2,78,2053.42,4,ocean water,#dddddd,29,25,Fema
8naze8lsez,78,2660,-200,glacial ice,#c94e4b,48,38,male
9d5ncdtwbf,78,4328,178,glacial ice,#dddddd,29,49,fema
9mnc9rt0rz,78,1168.6,138,tree foliage,#55824d,38,36,Male
9srrnppdp5,78,1791.8,-200,ground soil,#b62ef2,3,32,Male
9xysgr3f4u,78,3638.8,10,glacial ice,#777777,26,38,Male
a12ffhfsm1,78,2578.1,-200,tree foliage,#a0bae6,13,57,fema
cpt28f4xzp,78,1381,-155,ocean water,#f7db7c,58,35,Male
dfm6easn8l,78,6022.6,139,ocean water,#4dc7e8,10,54,Male
f2mtfm7cfx,78,3311.4,-178,ground soil,#c94e4b,48,40,fema
fabnabw7hq,78,918.7,-190,wild fire,#e31b73,34,34,Fema
fruee7bb7w,78,1596.4,70,ocean water,#96c58c,39,43,male
g8fqksoxo8,78,1672,-75,ocean water,#9af443,65,50,male
gnz67glrkn,78,2847.8,-198,glacial ice,#ea1d1d,62,63,Fema
gupagjo0wv,78,1917.2,-131,ground soil,#c8e97d,55,58,woma
hgldvk93ng,78,9638.2,-88,ocean water,#aac510,66,30,fema
j6pazp3e7y,78,1262.9,19,ground soil,#3efe44,63,49,Male
j9adj6gloa,78,4656.8,79,wild fire,#e31b73,34,34,Male
jrgu1oot3d,78,1843.1,-107,wild fire,#9af443,65,32,fema
jvnwunr22e,78,2205.7,-200,ground soil,#8cf47e,52,30,Male
mmqplzknwl,78,11033,-57,ground soil,#f7db7c,58,30,Male
o09etdsjs1,78,2215.9,200,tree foliage,#8cf47e,52,29,Fema
objo1l7hjl,78,1794.3,104,tree foliage,#8cf47e,52,31,Male
ohzolyk1vf,78,2650,-177,tree foliage,#90689f,15,28,fema
orfa7jsdnn,78,1905.4,-200,wild fire,#b62ef2,3,53,Male
u4e5jknwlp,78,6307,-166,ground soil,#a06776,31,50,male
utfldga24m,78,2870.7,-135,tree foliage,#db1f9d,19,39,male
x6h3es0t2d,78,4273.9,-35,wild fire,#aac510,66,44,male
x951bq6g3c,78,2546.5,-200,glacial ice,#73cf10,64,36,Male
0opxtp6tdk,79,4353.7,0,NA,NA,0,47,Fema
25sua5qsqp,79,7661,0,NA,NA,0,60,fema
2kn462t33j,79,2648.5,0,NA,NA,0,57,fema
3d3qpof317,79,9916,0,NA,NA,0,74,fema
4hbmqfvhg8,79,2870.7,0,NA,NA,0,57,fema
4w5d63mg60,79,28433.1,0,NA,NA,0,27,Male
55bkqoq905,79,1536,0,NA,NA,0,30,Male
5uabcynqu2,79,5519,0,NA,NA,0,52,Fema
6lxycch5u6,79,182582,0,NA,NA,0,56,Fema
8hx65uy1n2,79,3259.29,0,NA,NA,0,25,Fema
8naze8lsez,79,31363,0,NA,NA,0,38,male
9d5ncdtwbf,79,2707,0,NA,NA,0,49,fema
9mnc9rt0rz,79,4051.6,0,NA,NA,0,36,Male
9srrnppdp5,79,2380.5,0,NA,NA,0,32,Male
9xysgr3f4u,79,3204.3,0,NA,NA,0,38,Male
a12ffhfsm1,79,3098.3,0,NA,NA,0,57,fema
cpt28f4xzp,79,1823,0,NA,NA,0,35,Male
dfm6easn8l,79,5936.5,0,NA,NA,0,54,Male
f2mtfm7cfx,79,6705.7,0,NA,NA,0,40,fema
fabnabw7hq,79,2622.7,0,NA,NA,0,34,Fema
fruee7bb7w,79,7707.7,0,NA,NA,0,43,male
g8fqksoxo8,79,1532.5,0,NA,NA,0,50,male
gnz67glrkn,79,2816.7,0,NA,NA,0,63,Fema
gupagjo0wv,79,2929.4,0,NA,NA,0,58,woma
hgldvk93ng,79,10693.5,0,NA,NA,0,30,fema
j6pazp3e7y,79,8014.4,0,NA,NA,0,49,Male
j9adj6gloa,79,75990.4,0,NA,NA,0,34,Male
jrgu1oot3d,79,5313.5,0,NA,NA,0,32,fema
jvnwunr22e,79,1941.7,0,NA,NA,0,30,Male
mmqplzknwl,79,5321,0,NA,NA,0,30,Male
o09etdsjs1,79,2605,0,NA,NA,0,29,Fema
objo1l7hjl,79,6165,0,NA,NA,0,31,Male
ohzolyk1vf,79,4160.5,0,NA,NA,0,28,fema
orfa7jsdnn,79,6017.3,0,NA,NA,0,53,Male
u4e5jknwlp,79,39314,0,NA,NA,0,50,male
utfldga24m,79,766929,0,NA,NA,0,39,male
x6h3es0t2d,79,17589.8,0,NA,NA,0,44,male
x951bq6g3c,79,4210.1,0,NA,NA,0,36,Male
0opxtp6tdk,80,4133.1,0,NA,NA,0,47,Fema
25sua5qsqp,80,9925.6,0,NA,NA,0,60,fema
2kn462t33j,80,31814.7,0,NA,NA,0,57,fema
3d3qpof317,80,9438.8,0,NA,NA,0,74,fema
4hbmqfvhg8,80,1362.3,0,NA,NA,0,57,fema
4w5d63mg60,80,1143.7,0,NA,NA,0,27,Male
55bkqoq905,80,952.9,0,NA,NA,0,30,Male
5uabcynqu2,80,3294.2,0,NA,NA,0,52,Fema
6lxycch5u6,80,1963.3,0,NA,NA,0,56,Fema
8hx65uy1n2,80,1829.38,0,NA,NA,0,25,Fema
8naze8lsez,80,25775,0,NA,NA,0,38,male
9d5ncdtwbf,80,2463,0,NA,NA,0,49,fema
9mnc9rt0rz,80,2151.7,0,NA,NA,0,36,Male
9srrnppdp5,80,1470.2,0,NA,NA,0,32,Male
9xysgr3f4u,80,2621.7,0,NA,NA,0,38,Male
a12ffhfsm1,80,99668.5,0,NA,NA,0,57,fema
cpt28f4xzp,80,13934,0,NA,NA,0,35,Male
dfm6easn8l,80,1110.1,0,NA,NA,0,54,Male
f2mtfm7cfx,80,2470.9,0,NA,NA,0,40,fema
fabnabw7hq,80,1564.8,0,NA,NA,0,34,Fema
fruee7bb7w,80,1252.8,0,NA,NA,0,43,male
g8fqksoxo8,80,2742.8,0,NA,NA,0,50,male
gnz67glrkn,80,1949.1,0,NA,NA,0,63,Fema
gupagjo0wv,80,1237.6,0,NA,NA,0,58,woma
hgldvk93ng,80,2355.9,0,NA,NA,0,30,fema
j6pazp3e7y,80,4111.1,0,NA,NA,0,49,Male
j9adj6gloa,80,8454.4,0,NA,NA,0,34,Male
jrgu1oot3d,80,1255.5,0,NA,NA,0,32,fema
jvnwunr22e,80,13876.9,0,NA,NA,0,30,Male
mmqplzknwl,80,38182,0,NA,NA,0,30,Male
o09etdsjs1,80,1863.6,0,NA,NA,0,29,Fema
objo1l7hjl,80,28945.3,0,NA,NA,0,31,Male
ohzolyk1vf,80,13858,0,NA,NA,0,28,fema
orfa7jsdnn,80,4327.2,0,NA,NA,0,53,Male
u4e5jknwlp,80,11647,0,NA,NA,0,50,male
utfldga24m,80,2398.9,0,NA,NA,0,39,male
x6h3es0t2d,80,2100.9,0,NA,NA,0,44,male
x951bq6g3c,80,23943.8,0,NA,NA,0,36,Male
0opxtp6tdk,81,3547,200,ocean water,#1c3d61,11,47,Fema
25sua5qsqp,81,4197.4,59,tree foliage,#73cf10,64,60,fema
2kn462t33j,81,3407,-200,tree foliage,#746bca,6,57,fema
3d3qpof317,81,7710.8,68,ocean water,#55824d,38,74,fema
4hbmqfvhg8,81,2543.4,-146,ocean water,#600b84,7,57,fema
4w5d63mg60,81,1667.4,-85,ocean water,#baeaaf,40,27,Male
55bkqoq905,81,1164.4,-192,tree foliage,#2e3086,5,30,Male
5uabcynqu2,81,2405.6,-200,wild fire,#c8e97d,55,52,Fema
6lxycch5u6,81,5062,151,ocean water,#2e3086,5,56,Fema
8hx65uy1n2,81,1817.81,200,tree foliage,#a3c55b,54,25,Fema
8naze8lsez,81,2377,-200,tree foliage,#777777,26,38,male
9d5ncdtwbf,81,2592,-200,ocean water,#d0e942,67,49,fema
9mnc9rt0rz,81,1593,-200,glacial ice,#d0b85a,57,36,Male
9srrnppdp5,81,2494.8,-200,ocean water,#ffffff,28,32,Male
9xysgr3f4u,81,5356.6,40,tree foliage,#73f5b0,36,38,Male
a12ffhfsm1,81,3447.1,-115,wild fire,#c94e4b,48,57,fema
cpt28f4xzp,81,2272,-200,ground soil,#dddddd,29,35,Male
dfm6easn8l,81,14652.5,-52,ground soil,#512d5f,14,54,Male
f2mtfm7cfx,81,3103.1,-134,tree foliage,#f1a78a,47,40,fema
